trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
468,False,"{'a': 0.01, 'e': 0.626880090412377}",25,11,16.67998449566366,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
469,False,"{'a': 0.01, 'e': 0.6262535236575559}",20,9,-27.143341846329445,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
470,False,"{'a': 0.01, 'e': 0.6256275831563107}",20,10,-43.792754732893194,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
471,False,"{'a': 0.01, 'e': 0.6250022682827008}",20,0,-53.860742735895826,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
472,False,"{'a': 0.01, 'e': 0.6243775784114112}",30,2,-11.17421820620838,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 0}",1
473,False,"{'a': 0.01, 'e': 0.623753512917752}",30,16,-33.21115850671874,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
474,False,"{'a': 0.01, 'e': 0.6231300711776578}",20,0,-50.86840177204259,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
475,False,"{'a': 0.01, 'e': 0.6225072525676867}",25,1,-98.90545171314766,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 2}",1
476,False,"{'a': 0.01, 'e': 0.62188505646502}",25,16,-14.235763896170623,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
477,False,"{'a': 0.01, 'e': 0.6212634822474616}",20,14,-15.006394075125568,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
478,False,"{'a': 0.01, 'e': 0.6206425292934373}",30,10,-57.576021377779036,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",1
479,False,"{'a': 0.01, 'e': 0.6200221969819939}",25,0,-57.013162892739636,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
480,False,"{'a': 0.01, 'e': 0.6194024846927992}",25,0,-66.5503875894642,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
481,False,"{'a': 0.01, 'e': 0.6187833918061408}",30,11,-9.225949971461795,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
482,False,"{'a': 0.01, 'e': 0.6181649177029258}",25,0,-82.16829939235024,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
483,False,"{'a': 0.01, 'e': 0.61754706176468}",20,0,-107.01618949893387,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
484,False,"{'a': 0.01, 'e': 0.6169298233735474}",30,0,-138.41319960647832,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
485,False,"{'a': 0.01, 'e': 0.6163132019122897}",20,0,-7.733042575993803,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
486,False,"{'a': 0.01, 'e': 0.6156971967642851}",25,3,-21.541344223685993,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
487,False,"{'a': 0.01, 'e': 0.6150818073135287}",25,0,-22.137121914368045,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
488,False,"{'a': 0.01, 'e': 0.6144670329446308}",30,10,-84.68550923116416,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",1
489,False,"{'a': 0.01, 'e': 0.6138528730428171}",20,0,-60.42850583629309,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
490,False,"{'a': 0.01, 'e': 0.6132393269939275}",30,0,-150.9048260455345,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
491,False,"{'a': 0.01, 'e': 0.6126263941844161}",30,0,-52.18276773119952,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
492,False,"{'a': 0.01, 'e': 0.6120140740013499}",20,0,-100.1791888735193,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
493,False,"{'a': 0.01, 'e': 0.6114023658324087}",20,2,-80.99396448420514,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
494,False,"{'a': 0.01, 'e': 0.6107912690658842}",25,7,27.812521003860272,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.01, 'e': 0.6101807830906798}",20,0,-55.23495405421618,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
496,False,"{'a': 0.01, 'e': 0.6095709072963093}",30,0,-134.9777846865625,"{0: 19, 1: 2, 2: 5, 3: 3, 4: 1}",0
497,False,"{'a': 0.01, 'e': 0.6089616410728969}",20,0,-14.279659851932838,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
498,False,"{'a': 0.01, 'e': 0.6083529838111763}",20,0,13.341553046619286,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
499,False,"{'a': 0.01, 'e': 0.6077449349024902}",30,0,-40.60351328539739,"{0: 26, 1: 2, 2: 0, 3: 1, 4: 1}",0
500,False,"{'a': 0.01, 'e': 0.6071374937387897}",20,9,15.286836023827265,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.01, 'e': 0.6065306597126334}",20,11,-35.16211340319333,"{0: 6, 1: 1, 2: 0, 3: 2, 4: 0}",1
502,False,"{'a': 0.01, 'e': 0.6059244322171875}",25,6,12.210421351534732,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.01, 'e': 0.6053188106462243}",20,7,0.8855215083306693,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
504,False,"{'a': 0.01, 'e': 0.6047137943941221}",20,15,-13.94980840289831,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
505,False,"{'a': 0.01, 'e': 0.6041093828558647}",25,0,-27.888815209619253,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
506,False,"{'a': 0.01, 'e': 0.6035055754270405}",30,0,-118.55802397691568,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
507,False,"{'a': 0.01, 'e': 0.6029023715038421}",25,0,-193.5469962158194,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 4}",0
508,False,"{'a': 0.01, 'e': 0.6022997704830654}",20,7,14.971017061513072,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.01, 'e': 0.6016977717621094}",30,16,11.56488137337264,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
510,False,"{'a': 0.01, 'e': 0.6010963747389753}",25,8,-57.032733326375926,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 0}",1
511,False,"{'a': 0.01, 'e': 0.6004955788122659}",20,0,-83.9771621233625,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
512,False,"{'a': 0.01, 'e': 0.5998953833811855}",30,4,-26.56981253367489,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 0}",1
513,False,"{'a': 0.01, 'e': 0.5992957878455384}",30,18,-25.75468780121756,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
514,False,"{'a': 0.01, 'e': 0.5986967916057292}",20,0,-99.67915947978456,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
515,False,"{'a': 0.01, 'e': 0.5980983940627613}",20,0,-123.8826864409289,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
516,False,"{'a': 0.01, 'e': 0.5975005946182375}",25,0,-106.61350450459766,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
517,False,"{'a': 0.01, 'e': 0.596903392674358}",20,0,-34.370638901516784,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
518,False,"{'a': 0.01, 'e': 0.596306787633921}",25,16,12.369632230054819,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.01, 'e': 0.5957107789003212}",20,0,-25.0577251920365,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
520,False,"{'a': 0.01, 'e': 0.5951153658775501}",30,20,-14.232020618697183,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
521,False,"{'a': 0.01, 'e': 0.5945205479701944}",20,2,-32.922572963101146,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 0}",1
522,False,"{'a': 0.01, 'e': 0.5939263245834361}",20,0,-42.651465373389186,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
523,False,"{'a': 0.01, 'e': 0.593332695123052}",20,0,-68.77358625503152,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
524,False,"{'a': 0.01, 'e': 0.5927396589954125}",20,0,-165.95027545685713,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
525,False,"{'a': 0.01, 'e': 0.5921472156074813}",20,8,-33.512338016473635,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
526,False,"{'a': 0.01, 'e': 0.5915553643668151}",25,0,-29.062100353501716,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
527,False,"{'a': 0.01, 'e': 0.5909641046815626}",35,16,-47.1094524177646,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
528,False,"{'a': 0.01, 'e': 0.5903734359604639}",30,0,-149.15360093838342,"{0: 21, 1: 0, 2: 4, 3: 3, 4: 2}",1
529,False,"{'a': 0.01, 'e': 0.5897833576128504}",20,0,-76.22341043287429,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
530,False,"{'a': 0.01, 'e': 0.5891938690486437}",20,0,-24.6066126595944,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
531,False,"{'a': 0.01, 'e': 0.5886049696783552}",30,10,-24.5879825149748,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
532,False,"{'a': 0.01, 'e': 0.5880166589130854}",20,1,-4.594465117950129,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
533,False,"{'a': 0.01, 'e': 0.5874289361645234}",20,7,-94.62825819730156,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 2}",1
534,False,"{'a': 0.01, 'e': 0.5868418008449466}",30,1,-71.94465801807837,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 1}",1
535,False,"{'a': 0.01, 'e': 0.5862552523672196}",20,16,8.917526748623711,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.01, 'e': 0.5856692901447937}",20,0,-13.555441114975975,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
537,False,"{'a': 0.01, 'e': 0.5850839135917069}",35,14,-53.458258385867715,"{0: 15, 1: 0, 2: 4, 3: 2, 4: 0}",1
538,False,"{'a': 0.01, 'e': 0.5844991221225824}",30,0,-102.72859333458233,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
539,False,"{'a': 0.01, 'e': 0.5839149151526287}",35,13,10.165993609928778,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
540,False,"{'a': 0.01, 'e': 0.5833312920976388}",20,2,-5.68966210042716,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
541,False,"{'a': 0.01, 'e': 0.5827482523739896}",20,0,-31.241459898369964,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
542,False,"{'a': 0.01, 'e': 0.5821657953986414}",20,3,-25.266685286680083,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
543,False,"{'a': 0.01, 'e': 0.5815839205891371}",30,0,-160.17007236466563,"{0: 20, 1: 4, 2: 2, 3: 1, 4: 3}",0
544,False,"{'a': 0.01, 'e': 0.5810026273636019}",20,0,-60.02530416443174,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
545,False,"{'a': 0.01, 'e': 0.5804219151407424}",20,0,-57.65385627107024,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
546,False,"{'a': 0.01, 'e': 0.5798417833398464}",25,6,-91.32177778053381,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 1}",1
547,False,"{'a': 0.01, 'e': 0.579262231380782}",25,11,8.574735903089794,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
548,False,"{'a': 0.01, 'e': 0.5786832586839974}",25,0,-91.91059062850192,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
549,False,"{'a': 0.01, 'e': 0.5781048646705196}",20,13,-36.14852868939265,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
550,False,"{'a': 0.01, 'e': 0.5775270487619547}",20,0,-58.175330635024636,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
551,False,"{'a': 0.01, 'e': 0.5769498103804866}",20,0,-108.82276258523436,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
552,False,"{'a': 0.01, 'e': 0.5763731489488771}",20,0,-29.953888227834007,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
553,False,"{'a': 0.01, 'e': 0.5757970638904645}",30,11,-19.693793971223094,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
554,False,"{'a': 0.01, 'e': 0.5752215546291638}",25,0,-43.9067189811133,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
555,False,"{'a': 0.01, 'e': 0.5746466205894657}",20,8,-5.543254200266473,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
556,False,"{'a': 0.01, 'e': 0.574072261196436}",25,10,-36.35569890361014,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 1}",1
557,False,"{'a': 0.01, 'e': 0.5734984758757153}",20,9,-38.02548198042844,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
558,False,"{'a': 0.01, 'e': 0.5729252640535184}",20,15,2.5719812503137502,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.01, 'e': 0.5723526251566332}",30,6,14.874990093869634,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.01, 'e': 0.5717805586124209}",25,7,-19.714526210857787,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
561,False,"{'a': 0.01, 'e': 0.5712090638488149}",20,12,12.809902424072096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.01, 'e': 0.5706381402943203}",20,0,-104.02892548747626,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
563,False,"{'a': 0.01, 'e': 0.5700677873780134}",25,11,-23.551663320832702,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
564,False,"{'a': 0.01, 'e': 0.5694980045295416}",25,4,2.2457111547787383,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
565,False,"{'a': 0.01, 'e': 0.5689287911791218}",30,16,-37.24963641870497,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
566,False,"{'a': 0.01, 'e': 0.5683601467575404}",20,0,-9.689558068683105,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
567,False,"{'a': 0.01, 'e': 0.5677920706961532}",30,0,-33.4435291832426,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
568,False,"{'a': 0.01, 'e': 0.5672245624268841}",25,13,-22.237499307407145,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
569,False,"{'a': 0.01, 'e': 0.5666576213822246}",25,10,-15.262812665060144,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
570,False,"{'a': 0.01, 'e': 0.5660912469952337}",30,0,-60.03527893719594,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
571,False,"{'a': 0.01, 'e': 0.5655254386995371}",35,6,-16.866035637801325,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 0}",1
572,False,"{'a': 0.01, 'e': 0.5649601959293262}",20,0,-22.54828946171863,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
573,False,"{'a': 0.01, 'e': 0.5643955181193583}",25,0,18.919372584804705,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.01, 'e': 0.5638314047049556}",20,10,-3.465347134593358,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
575,False,"{'a': 0.01, 'e': 0.5632678551220046}",30,19,-27.577179193419738,"{0: 9, 1: 0, 2: 0, 3: 2, 4: 0}",1
576,False,"{'a': 0.01, 'e': 0.5627048688069557}",20,0,9.421746882959113,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
577,False,"{'a': 0.01, 'e': 0.5621424451968224}",30,10,-66.64100703033728,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
578,False,"{'a': 0.01, 'e': 0.5615805837291813}",35,16,11.327720970517396,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.01, 'e': 0.5610192838421706}",30,7,-45.83734610141054,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 1}",1
580,False,"{'a': 0.01, 'e': 0.5604585449744904}",20,0,-104.9957133294027,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
581,False,"{'a': 0.01, 'e': 0.559898366565402}",30,0,-69.28064921271675,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
582,False,"{'a': 0.01, 'e': 0.5593387480547268}",20,5,-89.53825388681449,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 1}",1
583,False,"{'a': 0.01, 'e': 0.5587796888828463}",20,14,-11.687252924454713,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
584,False,"{'a': 0.01, 'e': 0.5582211884907012}",30,0,-76.37764994992914,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
585,False,"{'a': 0.01, 'e': 0.5576632463197913}",30,16,-70.90835415164459,"{0: 7, 1: 3, 2: 3, 3: 0, 4: 1}",1
586,False,"{'a': 0.01, 'e': 0.5571058618121739}",25,15,-72.83061292365129,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
587,False,"{'a': 0.01, 'e': 0.5565490344104649}",20,10,-39.493619720717724,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
588,False,"{'a': 0.01, 'e': 0.5559927635578367}",30,20,4.394285136874734,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
589,False,"{'a': 0.01, 'e': 0.5554370486980182}",20,0,-130.98292490795475,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
590,False,"{'a': 0.01, 'e': 0.5548818892752949}",30,0,-98.52496552233302,"{0: 22, 1: 4, 2: 1, 3: 1, 4: 2}",0
591,False,"{'a': 0.01, 'e': 0.5543272847345071}",20,0,-92.74344255615135,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
592,False,"{'a': 0.01, 'e': 0.5537732345210501}",20,0,-161.14855848477671,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 2}",0
593,False,"{'a': 0.01, 'e': 0.5532197380808739}",20,0,-12.178616608448003,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
594,False,"{'a': 0.01, 'e': 0.5526667948604818}",25,9,-15.356148772194206,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
595,False,"{'a': 0.01, 'e': 0.5521144043069306}",20,16,7.301703551666539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.01, 'e': 0.5515625658678298}",20,6,-12.26934005524307,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
597,False,"{'a': 0.01, 'e': 0.5510112789913407}",20,4,-103.16007578320189,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 2}",1
598,False,"{'a': 0.01, 'e': 0.5504605431261766}",20,12,8.110601121727862,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.01, 'e': 0.5499103577216016}",25,0,-57.18169314242828,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
600,False,"{'a': 0.01, 'e': 0.54936072222743}",35,4,-7.2387609875998065,"{0: 26, 1: 1, 2: 4, 3: 0, 4: 0}",1
601,False,"{'a': 0.01, 'e': 0.5488116360940265}",20,14,12.428597416687973,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.01, 'e': 0.5482630987723047}",35,21,-28.03940471317051,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
603,False,"{'a': 0.01, 'e': 0.5477151097137275}",20,0,-39.94728589845076,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
604,False,"{'a': 0.01, 'e': 0.5471676683703055}",25,0,-96.24815358866792,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
605,False,"{'a': 0.01, 'e': 0.5466207741945976}",35,12,6.25455707354001,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
606,False,"{'a': 0.01, 'e': 0.5460744266397094}",20,0,-100.44976783977103,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
607,False,"{'a': 0.01, 'e': 0.5455286251592933}",25,13,-15.356136333758887,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
608,False,"{'a': 0.01, 'e': 0.544983369207548}",25,3,-94.10998904406887,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 2}",1
609,False,"{'a': 0.01, 'e': 0.5444386582392171}",20,4,-4.525638958774047,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
610,False,"{'a': 0.01, 'e': 0.5438944917095899}",20,9,-85.56088351866053,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
611,False,"{'a': 0.01, 'e': 0.5433508690744998}",20,8,11.62771010270448,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.01, 'e': 0.542807789790324}",20,4,-31.117295840396284,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
613,False,"{'a': 0.01, 'e': 0.5422652533139832}",30,0,-89.29787236872306,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
614,False,"{'a': 0.01, 'e': 0.541723259102941}",20,0,-5.014594743478869,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
615,False,"{'a': 0.01, 'e': 0.5411818066152029}",20,6,-4.927625779340569,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
616,False,"{'a': 0.01, 'e': 0.5406408953093166}",20,0,-50.80694350294572,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
617,False,"{'a': 0.01, 'e': 0.5401005246443706}",25,6,-34.51489346137193,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
618,False,"{'a': 0.01, 'e': 0.5395606940799943}",30,0,-76.64458694942607,"{0: 21, 1: 1, 2: 6, 3: 2, 4: 0}",0
619,False,"{'a': 0.01, 'e': 0.539021403076357}",20,11,-7.41268235737421,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
620,False,"{'a': 0.01, 'e': 0.5384826510941678}",35,13,-52.235985837100976,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 1}",1
621,False,"{'a': 0.01, 'e': 0.5379444375946745}",25,3,-53.422017812054236,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
622,False,"{'a': 0.01, 'e': 0.5374067620396636}",25,0,-1.4296879672017302,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
623,False,"{'a': 0.01, 'e': 0.5368696238914595}",30,18,-41.27470401615254,"{0: 8, 1: 3, 2: 0, 3: 0, 4: 1}",1
624,False,"{'a': 0.01, 'e': 0.5363330226129241}",20,0,-148.42538226009677,"{0: 14, 1: 1, 2: 0, 3: 2, 4: 3}",0
625,False,"{'a': 0.01, 'e': 0.535796957667456}",20,6,-34.3979416080391,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
626,False,"{'a': 0.01, 'e': 0.5352614285189903}",35,6,-19.964360898424495,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 0}",1
627,False,"{'a': 0.01, 'e': 0.5347264346319975}",20,8,12.82500596002284,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.01, 'e': 0.5341919754714841}",25,16,-39.61327469345367,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
629,False,"{'a': 0.01, 'e': 0.5336580505029906}",20,9,-25.280429802012506,"{0: 7, 1: 3, 2: 0, 3: 1, 4: 0}",1
630,False,"{'a': 0.01, 'e': 0.5331246591925921}",20,0,-145.27959467272103,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 4}",0
631,False,"{'a': 0.01, 'e': 0.5325918010068972}",20,14,1.6385862033420262,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
632,False,"{'a': 0.01, 'e': 0.5320594754130477}",30,7,9.291730727185339,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.01, 'e': 0.5315276818787179}",20,0,16.314546104947482,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.01, 'e': 0.5309964198721143}",20,0,11.563708827213318,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
635,False,"{'a': 0.01, 'e': 0.5304656888619749}",20,0,-140.31028418667154,"{0: 13, 1: 1, 2: 1, 3: 3, 4: 2}",0
636,False,"{'a': 0.01, 'e': 0.5299354883175685}",30,5,2.682067297962237,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
637,False,"{'a': 0.01, 'e': 0.5294058177086945}",30,10,-55.78843234621479,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
638,False,"{'a': 0.01, 'e': 0.5288766765056825}",30,0,-138.93507700459153,"{0: 21, 1: 2, 2: 2, 3: 3, 4: 2}",0
639,False,"{'a': 0.01, 'e': 0.528348064179391}",30,3,-124.68096433449296,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 2}",1
640,False,"{'a': 0.01, 'e': 0.5278199802012077}",25,16,-2.77632781932541,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.01, 'e': 0.5272924240430485}",25,0,-10.974017786493755,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
642,False,"{'a': 0.01, 'e': 0.5267653951773574}",25,17,13.243966125578726,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.01, 'e': 0.5262388930771054}",25,0,-23.25820816786735,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
644,False,"{'a': 0.01, 'e': 0.5257129172157903}",25,0,-93.42943648569221,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
645,False,"{'a': 0.01, 'e': 0.5251874670674361}",25,6,-26.659439505386604,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
646,False,"{'a': 0.01, 'e': 0.5246625421065929}",25,3,-68.88502146951929,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 1}",1
647,False,"{'a': 0.01, 'e': 0.5241381418083354}",30,9,-62.87696549676428,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 1}",1
648,False,"{'a': 0.01, 'e': 0.5236142656482635}",25,6,-68.69260841574342,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 1}",1
649,False,"{'a': 0.01, 'e': 0.5230909131025008}",30,0,-26.796855416069015,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
650,False,"{'a': 0.01, 'e': 0.5225680836476948}",20,6,-8.710103242967975,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
651,False,"{'a': 0.01, 'e': 0.522045776761016}",20,8,-13.502172568812357,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 0}",1
