trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
598,False,"{'a': 0.01, 'e': 0.5504605431261766}",25,3,-43.280574662089606,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 1}",1
599,False,"{'a': 0.01, 'e': 0.5499103577216016}",25,17,2.8071136740296545,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
600,False,"{'a': 0.01, 'e': 0.54936072222743}",30,13,-47.14133253450159,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
601,False,"{'a': 0.01, 'e': 0.5488116360940265}",20,3,-60.33886016534803,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 0}",1
602,False,"{'a': 0.01, 'e': 0.5482630987723047}",30,19,-8.647868039569344,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
603,False,"{'a': 0.01, 'e': 0.5477151097137275}",25,0,-46.20171473057431,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
604,False,"{'a': 0.01, 'e': 0.5471676683703055}",20,0,-83.45472730651521,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
605,False,"{'a': 0.01, 'e': 0.5466207741945976}",20,9,-27.782005257356946,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
606,False,"{'a': 0.01, 'e': 0.5460744266397094}",30,21,13.268114879774235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.01, 'e': 0.5455286251592933}",25,14,-39.82875704441555,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
608,False,"{'a': 0.01, 'e': 0.544983369207548}",30,19,7.054317486636576,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
609,False,"{'a': 0.01, 'e': 0.5444386582392171}",20,11,-8.31466191673257,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
610,False,"{'a': 0.01, 'e': 0.5438944917095899}",30,24,11.905062376367274,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.01, 'e': 0.5433508690744998}",20,8,-127.8995892648953,"{0: 4, 1: 1, 2: 5, 3: 0, 4: 2}",1
612,False,"{'a': 0.01, 'e': 0.542807789790324}",25,0,-20.94706304696962,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
613,False,"{'a': 0.01, 'e': 0.5422652533139832}",20,0,18.880179689309806,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
614,False,"{'a': 0.01, 'e': 0.541723259102941}",25,5,-34.491377112961054,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
615,False,"{'a': 0.01, 'e': 0.5411818066152029}",20,0,-19.2885728400938,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
616,False,"{'a': 0.01, 'e': 0.5406408953093166}",25,0,-68.40767078628396,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
617,False,"{'a': 0.01, 'e': 0.5401005246443706}",20,0,-23.42284951848775,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
618,False,"{'a': 0.01, 'e': 0.5395606940799943}",30,0,-63.2916370494828,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
619,False,"{'a': 0.01, 'e': 0.539021403076357}",20,0,-63.54434083355717,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
620,False,"{'a': 0.01, 'e': 0.5384826510941678}",20,7,-11.103608907028354,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
621,False,"{'a': 0.01, 'e': 0.5379444375946745}",25,18,-5.109877606631465,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.01, 'e': 0.5374067620396636}",25,0,-40.56140925475475,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
623,False,"{'a': 0.01, 'e': 0.5368696238914595}",25,20,7.285699301311855,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.01, 'e': 0.5363330226129241}",25,10,1.8248582843276608,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
625,False,"{'a': 0.01, 'e': 0.535796957667456}",25,6,-51.88122786374986,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
626,False,"{'a': 0.01, 'e': 0.5352614285189903}",25,0,-51.80702756500065,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
627,False,"{'a': 0.01, 'e': 0.5347264346319975}",30,12,-90.39565262292557,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 2}",1
628,False,"{'a': 0.01, 'e': 0.5341919754714841}",20,0,-25.79640601522292,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
629,False,"{'a': 0.01, 'e': 0.5336580505029906}",25,0,11.569489623294855,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
630,False,"{'a': 0.01, 'e': 0.5331246591925921}",20,0,-79.24900775954735,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
631,False,"{'a': 0.01, 'e': 0.5325918010068972}",30,0,-143.1448001122893,"{0: 24, 1: 2, 2: 0, 3: 0, 4: 4}",0
632,False,"{'a': 0.01, 'e': 0.5320594754130477}",25,0,-13.631885858733117,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
633,False,"{'a': 0.01, 'e': 0.5315276818787179}",20,0,-61.14040981111466,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
634,False,"{'a': 0.01, 'e': 0.5309964198721143}",20,12,-66.52924482086439,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
635,False,"{'a': 0.01, 'e': 0.5304656888619749}",25,5,-78.6661828953723,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
636,False,"{'a': 0.01, 'e': 0.5299354883175685}",30,13,-1.5412142040840686,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
637,False,"{'a': 0.01, 'e': 0.5294058177086945}",20,0,-48.18770151252873,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
638,False,"{'a': 0.01, 'e': 0.5288766765056825}",25,6,-26.82173148690646,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 0}",1
639,False,"{'a': 0.01, 'e': 0.528348064179391}",25,8,-1.3662963645845605,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
640,False,"{'a': 0.01, 'e': 0.5278199802012077}",20,1,-6.830629014824178,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
641,False,"{'a': 0.01, 'e': 0.5272924240430485}",25,13,-10.223717124779599,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
642,False,"{'a': 0.01, 'e': 0.5267653951773574}",25,3,-156.4295857849765,"{0: 9, 1: 2, 2: 8, 3: 2, 4: 1}",1
643,False,"{'a': 0.01, 'e': 0.5262388930771054}",25,0,-73.86809732315984,"{0: 18, 1: 2, 2: 2, 3: 3, 4: 0}",0
644,False,"{'a': 0.01, 'e': 0.5257129172157903}",30,24,9.059340189902287,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.01, 'e': 0.5251874670674361}",30,0,-158.99290517326085,"{0: 17, 1: 7, 2: 3, 3: 0, 4: 3}",0
646,False,"{'a': 0.01, 'e': 0.5246625421065929}",20,14,9.467963668967315,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.01, 'e': 0.5241381418083354}",20,0,-201.44372084059506,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
648,False,"{'a': 0.01, 'e': 0.5236142656482635}",20,8,-22.04241850151584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
649,False,"{'a': 0.01, 'e': 0.5230909131025008}",25,19,3.0450678590769993,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.01, 'e': 0.5225680836476948}",25,17,8.19663449823087,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.01, 'e': 0.522045776761016}",35,17,-58.88518235268812,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
652,False,"{'a': 0.01, 'e': 0.5215239919201575}",35,0,-72.97978792625598,"{0: 28, 1: 3, 2: 2, 3: 0, 4: 2}",0
653,False,"{'a': 0.01, 'e': 0.5210027286033344}",20,15,2.276776081720576,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.01, 'e': 0.5204819862892832}",25,0,-28.802349247473977,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
655,False,"{'a': 0.01, 'e': 0.5199617644572618}",20,0,-85.86037508124878,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",1
656,False,"{'a': 0.01, 'e': 0.5194420625870482}",20,0,-23.15014862147921,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
657,False,"{'a': 0.01, 'e': 0.5189228801589404}",25,17,2.1831031981761564,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
658,False,"{'a': 0.01, 'e': 0.5184042166537559}",20,0,-24.08078759526827,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
659,False,"{'a': 0.01, 'e': 0.5178860715528314}",30,13,-1.0953284035524988,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
660,False,"{'a': 0.01, 'e': 0.5173684443380216}",20,13,-42.688462176207665,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
661,False,"{'a': 0.01, 'e': 0.5168513344916992}",20,3,-63.18067899493492,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 0}",1
662,False,"{'a': 0.01, 'e': 0.5163347414967544}",20,7,-11.603540660581103,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
663,False,"{'a': 0.01, 'e': 0.5158186648365941}",30,0,-84.4496804251589,"{0: 22, 1: 0, 2: 7, 3: 0, 4: 1}",0
664,False,"{'a': 0.01, 'e': 0.5153031039951417}",20,0,-75.90452791584704,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
665,False,"{'a': 0.01, 'e': 0.5147880584568362}",20,0,-53.99071474271693,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
666,False,"{'a': 0.01, 'e': 0.5142735277066319}",20,0,-65.70827469055418,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
667,False,"{'a': 0.01, 'e': 0.5137595112299983}",20,13,5.2969970192289075,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.01, 'e': 0.5132460085129188}",25,0,-84.10184058668456,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
669,False,"{'a': 0.01, 'e': 0.5127330190418905}",25,13,-13.651696710724,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
670,False,"{'a': 0.01, 'e': 0.512220542303924}",20,8,-57.08773357627348,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
671,False,"{'a': 0.01, 'e': 0.5117085777865424}",20,0,-25.588879438711626,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
672,False,"{'a': 0.01, 'e': 0.5111971249777814}",25,0,-52.66201277746157,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
673,False,"{'a': 0.01, 'e': 0.5106861833661879}",25,0,-50.05430402837806,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
674,False,"{'a': 0.01, 'e': 0.5101757524408203}",20,0,-14.393707958713234,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
675,False,"{'a': 0.01, 'e': 0.5096658316912476}",25,0,-116.50904276657984,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
676,False,"{'a': 0.01, 'e': 0.5091564206075492}",30,9,-38.11124212938879,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 1}",1
677,False,"{'a': 0.01, 'e': 0.5086475186803137}",20,9,-4.467367892937757,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
678,False,"{'a': 0.01, 'e': 0.5081391254006393}",25,0,-72.19116292790547,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
679,False,"{'a': 0.01, 'e': 0.5076312402601327}",35,18,20.27118747842935,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.01, 'e': 0.5071238627509086}",25,8,30.01935296028614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.01, 'e': 0.5066169923655895}",25,12,-0.21100087845631488,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
682,False,"{'a': 0.01, 'e': 0.5061106285973052}",20,0,-24.55869960757263,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
683,False,"{'a': 0.01, 'e': 0.5056047709396915}",20,4,11.393891024918466,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.01, 'e': 0.5050994188868908}",20,0,-5.618893835501171,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
685,False,"{'a': 0.01, 'e': 0.5045945719335512}",35,0,-135.4183851530871,"{0: 23, 1: 2, 2: 6, 3: 3, 4: 1}",0
686,False,"{'a': 0.01, 'e': 0.5040902295748255}",20,1,-22.14154561020163,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
687,False,"{'a': 0.01, 'e': 0.5035863913063714}",30,16,-34.200514652766095,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
688,False,"{'a': 0.01, 'e': 0.5030830566243506}",30,6,-46.18723262473109,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 0}",1
689,False,"{'a': 0.01, 'e': 0.5025802250254283}",30,13,3.079160470417421,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
690,False,"{'a': 0.01, 'e': 0.502077896006773}",20,0,-56.30116349265953,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
691,False,"{'a': 0.01, 'e': 0.5015760690660555}",25,17,3.663847272658706,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
692,False,"{'a': 0.01, 'e': 0.5010747437014489}",30,18,-37.141338672302396,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
693,False,"{'a': 0.01, 'e': 0.5005739194116277}",20,5,-108.81582467776127,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 2}",1
694,False,"{'a': 0.01, 'e': 0.5000735956957676}",20,0,-43.20916031347494,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
695,False,"{'a': 0.01, 'e': 0.4995737720535449}",20,2,-54.97745847186107,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
696,False,"{'a': 0.01, 'e': 0.49907444798513595}",20,6,2.371505882954907,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.01, 'e': 0.4985756229912165}",30,0,-95.93765241028945,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",1
698,False,"{'a': 0.01, 'e': 0.4980772965729616}",35,26,-4.863757247009639,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
699,False,"{'a': 0.01, 'e': 0.4975794682320448}",30,17,-0.11291065570953118,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
700,False,"{'a': 0.01, 'e': 0.4970821374706377}",25,0,-69.27971512199568,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
701,False,"{'a': 0.01, 'e': 0.49658530379140947}",25,8,-14.135310953837877,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
702,False,"{'a': 0.01, 'e': 0.49608896669752645}",25,11,0.046508078801674735,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
703,False,"{'a': 0.01, 'e': 0.4955931256926514}",25,10,-27.147761343670087,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
704,False,"{'a': 0.01, 'e': 0.4950977802809434}",20,0,11.463588055490987,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
705,False,"{'a': 0.01, 'e': 0.494602929967057}",25,0,-111.91942827692594,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
706,False,"{'a': 0.01, 'e': 0.4941085742561417}",25,0,-52.764645075417334,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
707,False,"{'a': 0.01, 'e': 0.4936147126538418}",20,0,-39.454833229272715,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
708,False,"{'a': 0.01, 'e': 0.49312134466629576}",20,3,0.9696676131666155,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
709,False,"{'a': 0.01, 'e': 0.49262846980013547}",25,0,-97.26993763770136,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
710,False,"{'a': 0.01, 'e': 0.492136087562486}",20,0,-101.92593426931582,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
711,False,"{'a': 0.01, 'e': 0.4916441974609651}",30,15,4.954373185956193,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.01, 'e': 0.4911527990036827}",30,10,-67.47615920434335,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
713,False,"{'a': 0.01, 'e': 0.4906618916992401}",20,10,-2.9960191987131104,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
714,False,"{'a': 0.01, 'e': 0.4901714750567302}",30,16,-84.25003460644687,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 1}",1
715,False,"{'a': 0.01, 'e': 0.4896815485857362}",20,1,-89.43454226770021,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 2}",1
716,False,"{'a': 0.01, 'e': 0.48919211179633154}",30,17,14.325203950696412,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.01, 'e': 0.4887031641990795}",35,0,-86.92150968856208,"{0: 28, 1: 0, 2: 5, 3: 0, 4: 2}",0
718,False,"{'a': 0.01, 'e': 0.4882147053050323}",20,0,-66.21085779414638,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
719,False,"{'a': 0.01, 'e': 0.4877267346257312}",20,0,10.489486141433837,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
720,False,"{'a': 0.01, 'e': 0.48723925167320525}",20,0,-28.42758541298274,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
721,False,"{'a': 0.01, 'e': 0.4867522559599717}",20,0,-5.550009842146261,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
722,False,"{'a': 0.01, 'e': 0.4862657469990346}",25,0,-131.03413969256044,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
723,False,"{'a': 0.01, 'e': 0.485779724303885}",35,0,-30.335266450095062,"{0: 28, 1: 3, 2: 3, 3: 1, 4: 0}",0
724,False,"{'a': 0.01, 'e': 0.4852941873885002}",20,0,-42.100085602592706,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
725,False,"{'a': 0.01, 'e': 0.48480913576734325}",35,25,19.48952553909041,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.01, 'e': 0.48432456895536247}",20,16,6.60390130624503,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.01, 'e': 0.483840486467991}",20,2,-56.057974609113096,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
728,False,"{'a': 0.01, 'e': 0.48335688782114633}",30,11,-40.975180355632546,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
729,False,"{'a': 0.01, 'e': 0.48287377253122976}",30,0,-20.188379509236217,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
730,False,"{'a': 0.01, 'e': 0.4823911401151259}",35,26,-34.99563400671062,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
731,False,"{'a': 0.01, 'e': 0.48190899009020244}",30,12,-69.27271903535994,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
732,False,"{'a': 0.01, 'e': 0.4814273219743092}",20,8,-46.4668822243689,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
733,False,"{'a': 0.01, 'e': 0.480946135285778}",25,8,-43.46677716136455,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
734,False,"{'a': 0.01, 'e': 0.48046542954342225}",20,0,-33.584316724806136,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
735,False,"{'a': 0.01, 'e': 0.479985204266536}",25,0,-36.398040377416294,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
736,False,"{'a': 0.01, 'e': 0.4795054589748941}",20,0,-29.706545687576966,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
737,False,"{'a': 0.01, 'e': 0.4790261931887511}",25,19,10.11048362230643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.01, 'e': 0.4785474064288412}",20,6,-14.334204230713702,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
739,False,"{'a': 0.01, 'e': 0.4780690982163776}",25,12,-28.679851027432584,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
740,False,"{'a': 0.01, 'e': 0.4775912680730521}",20,11,5.056564387766385,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.01, 'e': 0.4771139155210344}",30,1,-67.32185482799248,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 1}",1
742,False,"{'a': 0.01, 'e': 0.47663704008297203}",20,10,6.869195906033163,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.01, 'e': 0.4761606412819894}",20,13,-16.69858429966921,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
744,False,"{'a': 0.01, 'e': 0.4756847186416878}",35,0,-141.85169627057735,"{0: 25, 1: 0, 2: 7, 3: 1, 4: 2}",0
745,False,"{'a': 0.01, 'e': 0.47520927168614446}",30,10,-26.551600437304806,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
746,False,"{'a': 0.01, 'e': 0.4747342999399124}",20,13,11.134066040839645,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.01, 'e': 0.4742598029280199}",25,0,-66.85650827592443,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
748,False,"{'a': 0.01, 'e': 0.4737857801759698}",20,13,-6.46269342499704,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.01, 'e': 0.4733122312097393}",30,0,-123.0279719276027,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
750,False,"{'a': 0.01, 'e': 0.47283915555577954}",20,9,-33.70846531748654,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.01, 'e': 0.4723665527410147}",20,11,17.146742502334234,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.01, 'e': 0.471894422292842}",20,8,-43.211157289294064,"{0: 6, 1: 3, 2: 2, 3: 1, 4: 0}",1
753,False,"{'a': 0.01, 'e': 0.4714227637391309}",20,4,-64.1893876641343,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
754,False,"{'a': 0.01, 'e': 0.4709515766082228}",30,2,-73.48063139980725,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 2}",1
755,False,"{'a': 0.01, 'e': 0.47048086042893056}",25,0,-29.576069955227297,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
756,False,"{'a': 0.01, 'e': 0.47001061473053796}",30,8,-54.472814190208325,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 1}",1
757,False,"{'a': 0.01, 'e': 0.46954083904279925}",30,19,-46.60528606948769,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
758,False,"{'a': 0.01, 'e': 0.4690715328959387}",25,11,-93.76250555492956,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
759,False,"{'a': 0.01, 'e': 0.46860269582065023}",25,14,-53.01949792861237,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
760,False,"{'a': 0.01, 'e': 0.4681343273480965}",20,0,8.141708004327716,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
761,False,"{'a': 0.01, 'e': 0.46766642700990924}",20,13,-43.098526159137975,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
762,False,"{'a': 0.01, 'e': 0.4671989943381879}",20,0,-61.96913980771106,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
763,False,"{'a': 0.01, 'e': 0.46673202886549986}",25,6,-27.984071564198736,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
764,False,"{'a': 0.01, 'e': 0.46626553012487953}",20,6,-27.15277707543602,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
765,False,"{'a': 0.01, 'e': 0.46579949764982825}",20,10,-6.636921033082766,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.01, 'e': 0.4653339309743134}",20,1,-36.75037316535358,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
767,False,"{'a': 0.01, 'e': 0.46486882963276827}",20,2,-48.974575016642916,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
768,False,"{'a': 0.01, 'e': 0.46440419316009157}",20,0,-122.74820194868026,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
769,False,"{'a': 0.01, 'e': 0.4639400210916467}",25,10,-36.78318013496102,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
770,False,"{'a': 0.01, 'e': 0.4634763129632616}",25,7,13.90835997349847,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.01, 'e': 0.46301306831122807}",35,0,-58.26051253021777,"{0: 28, 1: 1, 2: 3, 3: 3, 4: 0}",0
772,False,"{'a': 0.01, 'e': 0.4625502866723014}",20,0,2.2961148773738183,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
773,False,"{'a': 0.01, 'e': 0.4620879675837}",20,10,-39.15660144103753,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
774,False,"{'a': 0.01, 'e': 0.4616261105831047}",25,16,-5.594791471649227,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.01, 'e': 0.4611647152086584}",20,0,3.1154352099893377,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
776,False,"{'a': 0.01, 'e': 0.4607037809989658}",20,14,10.926125291710715,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.01, 'e': 0.46024330749309256}",20,2,7.713093292578234,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.01, 'e': 0.4597832942305652}",30,0,-140.6519751116243,"{0: 21, 1: 4, 2: 1, 3: 1, 4: 3}",0
779,False,"{'a': 0.01, 'e': 0.45932374075137034}",30,22,16.04955366418979,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.01, 'e': 0.4588646465959545}",25,3,-76.74542746559929,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 1}",1
781,False,"{'a': 0.01, 'e': 0.4584060113052235}",25,16,1.832331734783095,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
