trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
436,False,"{'a': 0.01, 'e': 0.6472646670780347}",20,0,-25.858916232159913,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
437,False,"{'a': 0.01, 'e': 0.6466177259354396}",30,0,-41.10331212951693,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 0}",0
438,False,"{'a': 0.01, 'e': 0.6459714314106245}",25,0,-30.0876330682176,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
439,False,"{'a': 0.01, 'e': 0.6453257828572946}",20,0,-71.18501340849036,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
440,False,"{'a': 0.01, 'e': 0.6446807796298013}",25,0,-58.54486981576699,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
441,False,"{'a': 0.01, 'e': 0.6440364210831414}",30,0,-121.45863867090648,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
442,False,"{'a': 0.01, 'e': 0.6433927065729562}",20,0,-11.738786130608412,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
443,False,"{'a': 0.01, 'e': 0.6427496354555312}",20,0,-85.81603550190039,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
444,False,"{'a': 0.01, 'e': 0.6421072070877952}",20,10,17.773101601686346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.01, 'e': 0.6414654208273198}",20,4,-11.048361420115098,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.01, 'e': 0.6408242760323187}",30,19,-20.681051382071605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
447,False,"{'a': 0.01, 'e': 0.6401837720616471}",20,3,-56.25662679336497,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
448,False,"{'a': 0.01, 'e': 0.6395439082748009}",20,1,-65.40815782782522,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
449,False,"{'a': 0.01, 'e': 0.6389046840319162}",30,19,-88.8974207513654,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 2}",1
450,False,"{'a': 0.01, 'e': 0.6382660986937688}",30,16,-25.48852769833783,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
451,False,"{'a': 0.01, 'e': 0.6376281516217733}",30,0,-93.17804113852755,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
452,False,"{'a': 0.01, 'e': 0.6369908421779825}",25,0,-81.22022315584735,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
453,False,"{'a': 0.01, 'e': 0.6363541697250871}",30,0,-29.36648716874365,"{0: 22, 1: 5, 2: 3, 3: 0, 4: 0}",0
454,False,"{'a': 0.01, 'e': 0.6357181336264143}",20,10,-2.961947380973389,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
455,False,"{'a': 0.01, 'e': 0.6350827332459281}",30,16,-13.93141438243243,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
456,False,"{'a': 0.01, 'e': 0.6344479679482282}",20,10,2.1047701272351276,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
457,False,"{'a': 0.01, 'e': 0.633813837098549}",25,0,-132.0652122326945,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 3}",0
458,False,"{'a': 0.01, 'e': 0.6331803400627598}",20,0,-76.20180196469914,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
459,False,"{'a': 0.01, 'e': 0.6325474762073634}",20,0,-91.41326292816058,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
460,False,"{'a': 0.01, 'e': 0.6319152448994959}",25,0,-86.3352483730706,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
461,False,"{'a': 0.01, 'e': 0.631283645506926}",25,0,-81.34872802611584,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
462,False,"{'a': 0.01, 'e': 0.6306526773980542}",20,4,-38.78489738231534,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
463,False,"{'a': 0.01, 'e': 0.6300223399419123}",25,0,-25.39274274136774,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
464,False,"{'a': 0.01, 'e': 0.6293926325081629}",25,11,-43.90769939545433,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 0}",1
465,False,"{'a': 0.01, 'e': 0.6287635544670984}",20,0,-64.584864292924,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
466,False,"{'a': 0.01, 'e': 0.6281351051896408}",20,0,-96.97410529770663,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
467,False,"{'a': 0.01, 'e': 0.6275072840473407}",20,0,-62.54399881377156,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
468,False,"{'a': 0.01, 'e': 0.626880090412377}",20,12,-4.115608298753146,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
469,False,"{'a': 0.01, 'e': 0.6262535236575559}",30,18,-3.4939426173019945,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
470,False,"{'a': 0.01, 'e': 0.6256275831563107}",20,0,-119.25114394539747,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
471,False,"{'a': 0.01, 'e': 0.6250022682827008}",25,0,-190.2490985002886,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
472,False,"{'a': 0.01, 'e': 0.6243775784114112}",20,0,-121.6338536603373,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
473,False,"{'a': 0.01, 'e': 0.623753512917752}",20,0,-13.246619970992166,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
474,False,"{'a': 0.01, 'e': 0.6231300711776578}",20,9,-8.279985142181179,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.01, 'e': 0.6225072525676867}",30,13,-6.321128112859295,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
476,False,"{'a': 0.01, 'e': 0.62188505646502}",20,0,-88.72349682319498,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",1
477,False,"{'a': 0.01, 'e': 0.6212634822474616}",25,0,-40.715250796129034,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
478,False,"{'a': 0.01, 'e': 0.6206425292934373}",20,2,-28.124528383387702,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
479,False,"{'a': 0.01, 'e': 0.6200221969819939}",20,3,-33.449654575748724,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
480,False,"{'a': 0.01, 'e': 0.6194024846927992}",25,7,-0.46492935925100065,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
481,False,"{'a': 0.01, 'e': 0.6187833918061408}",30,0,-111.28056991286661,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 3}",0
482,False,"{'a': 0.01, 'e': 0.6181649177029258}",20,9,-5.629169287669065,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
483,False,"{'a': 0.01, 'e': 0.61754706176468}",20,1,4.003780855249228,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
484,False,"{'a': 0.01, 'e': 0.6169298233735474}",20,7,-12.097176606705014,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
485,False,"{'a': 0.01, 'e': 0.6163132019122897}",25,0,-131.83811299237803,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
486,False,"{'a': 0.01, 'e': 0.6156971967642851}",25,10,-55.09029394341804,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
487,False,"{'a': 0.01, 'e': 0.6150818073135287}",30,19,3.277365728245732,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.01, 'e': 0.6144670329446308}",20,4,-78.0889981770206,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 1}",1
489,False,"{'a': 0.01, 'e': 0.6138528730428171}",20,6,-44.44849068583381,"{0: 9, 1: 4, 2: 0, 3: 0, 4: 1}",1
490,False,"{'a': 0.01, 'e': 0.6132393269939275}",20,0,-35.128614999606334,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
491,False,"{'a': 0.01, 'e': 0.6126263941844161}",25,0,-112.8039621491383,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
492,False,"{'a': 0.01, 'e': 0.6120140740013499}",20,8,-7.139733346468072,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.01, 'e': 0.6114023658324087}",30,0,-111.76151624967359,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
494,False,"{'a': 0.01, 'e': 0.6107912690658842}",30,4,-70.74591944348641,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 1}",1
495,False,"{'a': 0.01, 'e': 0.6101807830906798}",25,15,-40.62475176097524,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
496,False,"{'a': 0.01, 'e': 0.6095709072963093}",30,6,-152.94157167031884,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 3}",1
497,False,"{'a': 0.01, 'e': 0.6089616410728969}",20,13,-38.99409980555299,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
498,False,"{'a': 0.01, 'e': 0.6083529838111763}",20,14,-3.8361065898094235,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.01, 'e': 0.6077449349024902}",30,0,-65.1427610389452,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
500,False,"{'a': 0.01, 'e': 0.6071374937387897}",25,0,-81.62161389548567,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
501,False,"{'a': 0.01, 'e': 0.6065306597126334}",20,13,-40.528046726785504,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 1}",1
502,False,"{'a': 0.01, 'e': 0.6059244322171875}",20,3,-52.9512392396159,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
503,False,"{'a': 0.01, 'e': 0.6053188106462243}",25,0,-39.95754502587616,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
504,False,"{'a': 0.01, 'e': 0.6047137943941221}",20,0,1.4298758701637864,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
505,False,"{'a': 0.01, 'e': 0.6041093828558647}",20,0,-28.397608661938293,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
506,False,"{'a': 0.01, 'e': 0.6035055754270405}",20,0,-82.61382736396891,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
507,False,"{'a': 0.01, 'e': 0.6029023715038421}",20,0,-50.490000966305665,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
508,False,"{'a': 0.01, 'e': 0.6022997704830654}",25,10,-0.478272394831474,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
509,False,"{'a': 0.01, 'e': 0.6016977717621094}",25,0,-10.571671857229333,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
510,False,"{'a': 0.01, 'e': 0.6010963747389753}",35,17,-20.925796788516724,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
511,False,"{'a': 0.01, 'e': 0.6004955788122659}",20,6,-20.376913569351064,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
512,False,"{'a': 0.01, 'e': 0.5998953833811855}",25,14,-3.3857907562597798,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
513,False,"{'a': 0.01, 'e': 0.5992957878455384}",25,10,-14.113463437514833,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
514,False,"{'a': 0.01, 'e': 0.5986967916057292}",20,0,-57.18151158966429,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
515,False,"{'a': 0.01, 'e': 0.5980983940627613}",20,0,-15.171592538941221,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
516,False,"{'a': 0.01, 'e': 0.5975005946182375}",30,10,-45.3220348059109,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",1
517,False,"{'a': 0.01, 'e': 0.596903392674358}",20,0,-19.74291179227842,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
518,False,"{'a': 0.01, 'e': 0.596306787633921}",25,8,20.08633609862532,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.01, 'e': 0.5957107789003212}",35,23,12.734048872239736,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
520,False,"{'a': 0.01, 'e': 0.5951153658775501}",20,12,-1.0621302201000966,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
521,False,"{'a': 0.01, 'e': 0.5945205479701944}",20,0,-51.2660703487498,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
522,False,"{'a': 0.01, 'e': 0.5939263245834361}",25,1,-115.17332095227736,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 2}",1
523,False,"{'a': 0.01, 'e': 0.593332695123052}",20,11,-38.74173865233301,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
524,False,"{'a': 0.01, 'e': 0.5927396589954125}",25,0,-52.33823338786678,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
525,False,"{'a': 0.01, 'e': 0.5921472156074813}",30,12,-23.009377080641627,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
526,False,"{'a': 0.01, 'e': 0.5915553643668151}",25,0,-54.734794678600224,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
527,False,"{'a': 0.01, 'e': 0.5909641046815626}",20,0,-30.388743886925823,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
528,False,"{'a': 0.01, 'e': 0.5903734359604639}",25,11,-4.042391506088222,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
529,False,"{'a': 0.01, 'e': 0.5897833576128504}",25,0,-43.83717302083442,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
530,False,"{'a': 0.01, 'e': 0.5891938690486437}",25,0,-27.314160617403104,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
531,False,"{'a': 0.01, 'e': 0.5886049696783552}",25,4,-64.94207156943921,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 1}",1
532,False,"{'a': 0.01, 'e': 0.5880166589130854}",20,6,-64.5554899506251,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
533,False,"{'a': 0.01, 'e': 0.5874289361645234}",20,9,-65.88140675731478,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 1}",1
534,False,"{'a': 0.01, 'e': 0.5868418008449466}",20,1,-84.07290466401078,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 1}",1
535,False,"{'a': 0.01, 'e': 0.5862552523672196}",30,19,-16.368872694245304,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
536,False,"{'a': 0.01, 'e': 0.5856692901447937}",35,0,-73.3972074092564,"{0: 24, 1: 6, 2: 4, 3: 0, 4: 1}",0
537,False,"{'a': 0.01, 'e': 0.5850839135917069}",20,0,-51.79604424160192,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
538,False,"{'a': 0.01, 'e': 0.5844991221225824}",25,17,13.61373935517581,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.01, 'e': 0.5839149151526287}",25,7,4.224521987117107,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
540,False,"{'a': 0.01, 'e': 0.5833312920976388}",20,0,-21.969165749604795,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
541,False,"{'a': 0.01, 'e': 0.5827482523739896}",25,16,-1.8294112563177531,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.01, 'e': 0.5821657953986414}",20,0,-24.407338317803163,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
543,False,"{'a': 0.01, 'e': 0.5815839205891371}",20,0,-29.738574684191626,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
544,False,"{'a': 0.01, 'e': 0.5810026273636019}",25,0,-11.198830088155272,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
545,False,"{'a': 0.01, 'e': 0.5804219151407424}",20,0,-101.00566675563387,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
546,False,"{'a': 0.01, 'e': 0.5798417833398464}",25,0,-100.58837816116537,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
547,False,"{'a': 0.01, 'e': 0.579262231380782}",25,16,-47.67707850761015,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
548,False,"{'a': 0.01, 'e': 0.5786832586839974}",25,5,9.599693836192488,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
549,False,"{'a': 0.01, 'e': 0.5781048646705196}",20,0,-60.45390643378741,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
550,False,"{'a': 0.01, 'e': 0.5775270487619547}",20,0,-13.309759643931596,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
551,False,"{'a': 0.01, 'e': 0.5769498103804866}",25,10,-22.606701839770952,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
552,False,"{'a': 0.01, 'e': 0.5763731489488771}",20,7,-13.236664838063394,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
553,False,"{'a': 0.01, 'e': 0.5757970638904645}",30,13,-4.040347161142356,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
554,False,"{'a': 0.01, 'e': 0.5752215546291638}",20,0,-37.67587137663944,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
555,False,"{'a': 0.01, 'e': 0.5746466205894657}",20,13,-8.951232509043644,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
556,False,"{'a': 0.01, 'e': 0.574072261196436}",25,0,-12.912732752383203,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
557,False,"{'a': 0.01, 'e': 0.5734984758757153}",20,6,-60.344389787965575,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
558,False,"{'a': 0.01, 'e': 0.5729252640535184}",25,1,-90.39807905310893,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 2}",1
559,False,"{'a': 0.01, 'e': 0.5723526251566332}",20,0,-57.49263865026194,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
560,False,"{'a': 0.01, 'e': 0.5717805586124209}",20,3,11.347916609475913,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
561,False,"{'a': 0.01, 'e': 0.5712090638488149}",25,0,-94.12730691857521,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
562,False,"{'a': 0.01, 'e': 0.5706381402943203}",20,0,-22.371762450396638,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
563,False,"{'a': 0.01, 'e': 0.5700677873780134}",25,8,-19.207188311428492,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
564,False,"{'a': 0.01, 'e': 0.5694980045295416}",20,0,-139.02219730458626,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
565,False,"{'a': 0.01, 'e': 0.5689287911791218}",20,8,0.9359556404365919,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.01, 'e': 0.5683601467575404}",30,0,-142.54897523125086,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
567,False,"{'a': 0.01, 'e': 0.5677920706961532}",25,12,-95.65119768644126,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 2}",1
568,False,"{'a': 0.01, 'e': 0.5672245624268841}",20,0,-77.23798257758922,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
569,False,"{'a': 0.01, 'e': 0.5666576213822246}",25,0,-152.7625544025823,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 4}",0
570,False,"{'a': 0.01, 'e': 0.5660912469952337}",20,0,-0.46111939563180526,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
571,False,"{'a': 0.01, 'e': 0.5655254386995371}",20,10,6.319046167089267,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
572,False,"{'a': 0.01, 'e': 0.5649601959293262}",20,12,11.951619631265142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.01, 'e': 0.5643955181193583}",35,16,-93.59210131725325,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 2}",1
574,False,"{'a': 0.01, 'e': 0.5638314047049556}",20,16,7.650701650670012,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.01, 'e': 0.5632678551220046}",25,0,-16.933476962372104,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
576,False,"{'a': 0.01, 'e': 0.5627048688069557}",20,15,-13.116120287060397,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
577,False,"{'a': 0.01, 'e': 0.5621424451968224}",30,13,-121.51091783882413,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 3}",1
578,False,"{'a': 0.01, 'e': 0.5615805837291813}",25,0,-60.91633254698874,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",1
579,False,"{'a': 0.01, 'e': 0.5610192838421706}",25,0,-122.1409852538017,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
580,False,"{'a': 0.01, 'e': 0.5604585449744904}",25,11,-60.70653417216678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
581,False,"{'a': 0.01, 'e': 0.559898366565402}",20,7,-14.168283544325305,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
582,False,"{'a': 0.01, 'e': 0.5593387480547268}",20,4,-1.881555045518824,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
583,False,"{'a': 0.01, 'e': 0.5587796888828463}",20,13,-35.84858629328832,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
584,False,"{'a': 0.01, 'e': 0.5582211884907012}",25,0,-45.04270835293763,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
585,False,"{'a': 0.01, 'e': 0.5576632463197913}",25,11,-3.5151289063064333,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
586,False,"{'a': 0.01, 'e': 0.5571058618121739}",25,0,-97.51228000629929,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
587,False,"{'a': 0.01, 'e': 0.5565490344104649}",25,0,-137.48877335838344,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
588,False,"{'a': 0.01, 'e': 0.5559927635578367}",20,0,-91.98849051792378,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
589,False,"{'a': 0.01, 'e': 0.5554370486980182}",30,0,-125.7534501326213,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
590,False,"{'a': 0.01, 'e': 0.5548818892752949}",20,0,-102.46414723011115,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
591,False,"{'a': 0.01, 'e': 0.5543272847345071}",20,3,-128.452777679549,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 2}",1
592,False,"{'a': 0.01, 'e': 0.5537732345210501}",25,17,-7.593506323637925,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
593,False,"{'a': 0.01, 'e': 0.5532197380808739}",20,0,12.512932893680322,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
594,False,"{'a': 0.01, 'e': 0.5526667948604818}",20,0,-52.727526730961,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
595,False,"{'a': 0.01, 'e': 0.5521144043069306}",20,0,-98.52463976931107,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
596,False,"{'a': 0.01, 'e': 0.5515625658678298}",20,4,-58.848624472212165,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
597,False,"{'a': 0.01, 'e': 0.5510112789913407}",20,0,-3.261955890509362,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
598,False,"{'a': 0.01, 'e': 0.5504605431261766}",20,0,-59.90667325240484,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
599,False,"{'a': 0.01, 'e': 0.5499103577216016}",25,11,-19.361139160332304,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
600,False,"{'a': 0.01, 'e': 0.54936072222743}",25,0,-117.57886858611406,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
601,False,"{'a': 0.01, 'e': 0.5488116360940265}",35,0,-83.18285721618194,"{0: 26, 1: 2, 2: 5, 3: 1, 4: 1}",0
602,False,"{'a': 0.01, 'e': 0.5482630987723047}",20,11,-6.780073510049743,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
603,False,"{'a': 0.01, 'e': 0.5477151097137275}",25,16,-20.312830448031274,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
604,False,"{'a': 0.01, 'e': 0.5471676683703055}",20,15,4.041941385327044,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.01, 'e': 0.5466207741945976}",20,0,-46.6175671975786,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
606,False,"{'a': 0.01, 'e': 0.5460744266397094}",30,4,-31.308377167308272,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 1}",1
607,False,"{'a': 0.01, 'e': 0.5455286251592933}",25,0,-2.6694938001497475,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
608,False,"{'a': 0.01, 'e': 0.544983369207548}",20,11,12.477954444520021,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.01, 'e': 0.5444386582392171}",20,7,-17.37630768134786,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
610,False,"{'a': 0.01, 'e': 0.5438944917095899}",30,14,-39.33270600291497,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
611,False,"{'a': 0.01, 'e': 0.5433508690744998}",20,11,-38.9994348940916,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
612,False,"{'a': 0.01, 'e': 0.542807789790324}",20,7,7.308690187204874,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.01, 'e': 0.5422652533139832}",25,17,1.2229426286785718,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.01, 'e': 0.541723259102941}",25,1,-77.63430165084293,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 1}",1
615,False,"{'a': 0.01, 'e': 0.5411818066152029}",25,13,-77.51766548790904,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 1}",1
616,False,"{'a': 0.01, 'e': 0.5406408953093166}",20,0,-10.421155240042001,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
617,False,"{'a': 0.01, 'e': 0.5401005246443706}",30,0,-37.33939539077086,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
618,False,"{'a': 0.01, 'e': 0.5395606940799943}",20,0,-60.61079895811298,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
619,False,"{'a': 0.01, 'e': 0.539021403076357}",30,3,-65.76232830351675,"{0: 18, 1: 4, 2: 4, 3: 0, 4: 1}",1
